1746	9351.9
1747	9602.7
1748	9679.9
1749	9866.8
1750	9953.6
1751	9940.7
1752	9836.6
1753	10447.8
1754	10650.7
1755	10443.4
1756	10412.3
1757	10248.6
1758	10010.5
1759	9321.7
1760	9304.2
1761	9596.3
1762	10071.5
1763	9971.7
1764	10090.1
1765	9920.8
1766	9612.0
1767	9665.6
1768	9589.6
1769	9609.5
1770	9832.2
1771	9878.8
1772	9998.2
1773	9943.6
1774	9944.2
1775	9855.4
1776	9809.3
1777	9648.8
1778	9500.0
1779	9656.7
1780	9690.5
1781	9739.4
1782	9901.1
1783	9799.3
1784	9797.9
1785	9758.7
1786	9840.9
1787	9945.2
1788	10133.8
1789	10224.6
1790	10052.1
1791	9997.3
1792	9838.9
1793	9823.0
1794	9707.6
1795	9834.3
1796	10005.0
1797	9861.4
1798	9915.3
1799	9940.1
1800	10191.6
1801	10094.7
1802	10121.0
1803	10213.9
1804	10119.1
1805	10039.7
1806	10073.7
1807	9955.1
1808	9728.4
1809	9720.7
1810	9868.3
1811	9659.1
1812	9748.1
1813	9677.0
1814	9740.7
1815	10011.3
1816	10027.7
1817	10100.6
1818	10101.9
1819	10039.2
1820	10120.8
1821	10080.4
1822	10000.0
1823	9777.3
1824	9851.7
1825	9662.0
1826	9771.1
1827	9794.8
1828	9901.6
1829	9907.2
1830	10069.9
1831	10010.4
1832	10007.6
1833	9975.4
1834	10090.8
1835	10019.2
1836	10012.1
1837	10073.0
1838	10155.0
1839	10172.7
1840	10167.1
1841	10184.7
1842	10275.0
1843	10167.2
1844	9966.1
1845	9984.8
1846	10174.4
1847	10151.2
1848	10213.7
1849	10170.4
1850	10141.0
1851	10097.7
1852	9990.9
1853	10030.6
1854	10072.3
1855	10056.9
1856	10068.8
1857	10221.5
1858	10244.7
1859	10280.2
1860	10221.8
1861	10242.8
1862	10096.2
1863	10195.3
1864	10100.0
1865	10179.7
1866	10190.8
1867	10195.0
1868	10337.5
1869	10382.7
1870	10387.7
1871	10380.7
1872	10333.6
1873	10290.3
1874	10291.1
